street_nam,lat,lon
E SUNNYVALE DR,-111.9195971403528,33.564328482187726
E SUNNYVALE RD,-111.93333650622716,33.564689077452094
E SUNRISE CR,-111.87760002156618,33.8220563336344
E SUNRISE RANCH RD,-111.96788247557683,33.768006858961485
E SUNRISE SPRINGS WY,-111.87197683320561,33.67622161045829
E SUNSCAPE DR,-111.70683512556877,33.602968108259866
E SUNSET SKY CR,-111.92301224233516,33.78615211530924
E SUPERSTITION LN,-111.87380348501718,33.80145696052166
E SURREY AV,-111.92989380790395,33.60585405062004
E SURREY DR,-111.9522104366182,33.82092580191442
E SUSAN LN,-111.92289447630333,33.44720222498246
E SUTHERLAND WY,-111.85467925909367,33.746454678730686
E SUTTON DR,-111.89036984645371,33.60744228368711
E SWEET ACACIA DR,-111.86255114293938,33.71727758359598
E SWEETWATER AV,-111.907208714002,33.60413411182333
E SWILLING RD,-111.97432113106657,33.68422487373741
E SYCAMORE DR,-111.74282622029992,33.59956018199435
E SYLVIA ST,-111.95745634470937,33.59866179018851
E TACONY DR,-111.74344803749585,33.596315238797274
E TAILFEATHER DR,-111.91119248490627,33.67768050938803
E TAILSPIN LN,-111.91072486618752,33.66975919974171
E TALKING STICK WY,-111.87895602886287,33.53842239658408
E TALLY HO DR,-111.95158282436535,33.81901185855046
E TALON DR,-111.89808632230962,33.66940973376215
E TAMARISK WY,-111.84424649249698,33.86148561875771
E TANDEM DR,-111.95165296869374,33.81992423799821
E TANGERINE AV,-111.95544346390787,33.481073429946925
E TANGLEWOOD CR,-111.97181673201507,33.79298370450025
E TANYA RD,-111.9379558814394,33.83904861006522
E TAOS DR,-111.86149911585551,33.8373132512334
E TAPADERO DR,-111.87700676804191,33.674647034986506
E TAPEKIM DR,-111.96564275106806,33.79011866084759
E TARANTINI LN,-111.88373335770252,33.598376550298184
E TARDES DR,-111.91230416350368,33.691676310151195
E TARO LN,-111.87893653200872,33.65873022446998
E TAYLOR ST,-111.92755584249609,33.45335150926536
E TAZA WY,-111.93563545999406,33.5106192013362
E TEAL DR,-111.7076058828009,33.596289490383704
E TEAR DROP COVE,-111.87200423997665,33.86223104429826
E TECOLOTE CR,-111.89950133545209,33.81109356955868
E TEJON DR,-111.70578769010699,33.622772924786126
E TELEGRAPH DR,-111.74398119580397,33.595153460248326
E TEMPE DR,-111.92089460198044,33.442183906870845
E TEPEE DR,-111.74139000684931,33.63161880729792
E TEQUESTA CT,-111.75607429706554,33.62408968847415
E TERRA DR,-111.83838443680871,33.57094657228911
E TERRA TR,-111.75550550982501,33.57399724887538
E TERRACE DR,-111.89224056590166,33.50641918774831
E TERRACE ESTATES CR,-111.92896780169639,33.825667358867676
E TERRACE LN,-111.72954540164793,33.578045524861935
E TERRAVITA WY,-111.937863748141,33.79297214393782
E TERRI DR,-111.88105789496046,33.45878232235195
E TERRY DR,-111.96550274702425,33.62756273820056
E TETHER TR,-111.89912663591129,33.72342972625967
E TEXAS SAGE LN,-111.85588018044228,33.62130775629661
E THERESA DR,-111.90475236420025,33.64871314594567
E THIRSTY CACTUS LN,-111.93015184670635,33.78023194274092
E THISTLE DR,-111.74256179571145,33.60199666159407
E THOMAS RD,-111.9041111289968,33.48034658847026
E THOMPSON PEAK PY,-111.88924344863045,33.67091588816155
E THOMPSON PEAK RD,-111.78291026719708,33.64713579780931
E THORN TREE DR,-111.91192188835005,33.79288382747152
E THORNTREE DR,-111.90643494348438,33.792988636883365
E THORNWOOD DR,-111.86530581617762,33.50664134749534
E THOROUGHBRED TR,-111.87236971218941,33.575119387476356
E THUNDER HAWK RD,-111.9654172234695,33.77820609914609
E THUNDERBIRD RD,-111.92695569136134,33.611440969885535
E THUNDERHAWK RD,-111.91650693286617,33.67596610649726
E TIARA ESTATES DR,-111.80581225589194,33.70293880300053
E TIERRA BUENA LN,-111.92129726181939,33.62953583283071
E TIERRA DR,-111.84312879771049,33.57204551243861
E TIMBERLANE CT,-111.92000644402917,33.562845937391955
E TIOGA DR,-111.70896521611682,33.59577814851582
E TOLUCA CR,-111.75699008851022,33.62672574920406
E TOMAHAWK TR,-111.96878685280103,33.56448130713403
E TOMBSTONE AV,-111.7305311887201,33.572402974233434
E TOMBSTONE TR,-111.7364146598893,33.57276430567359
E TOMS THUMB,-111.86698414417847,33.66254811644074
E TOPAZ CR,-111.8533516761257,33.57856126596003
E TOPAZ DR,-111.86387165790144,33.57878936649509
E TOPEKA DR,-111.88237583052192,33.66024008074966
E TORTUGA VIEW LN,-111.90588406702173,33.77830741983813
E TRAIL DR,-111.88336424179113,33.81695860867368
E TRAILBLAZER DR,-111.975270494183,33.68414325625872
E TRAILS END DR,-111.87879616736556,33.6763098887979
E TRAILSIDE VIEW,-111.8801184872587,33.65096813691292
E TRANQUIL PL,-111.91824593523859,33.83065661799397
E TRAVOIS TR,-111.91954433160629,33.83452746803194
E TREVINO DR,-111.727807097888,33.5805586273602
E TROJAN CT,-111.71491066634758,33.59039822438062
E TROON MOUNTAIN DR,-111.83601617728613,33.71988235690552
E TROON NORTH DR,-111.86313707525333,33.75279346812114
E TROON VISTA DR,-111.83224785532703,33.69953998944578
E TROON VISTA WY,-111.82322045452328,33.698708968126844
E TUCKEY LN,-111.91701139530352,33.53348976112505
E TUCSON RD,-111.91652600814555,33.54555369913549
E TUMACACORI WY,-111.89695231663471,33.85058989643365
E TUMBLEWEED CR,-111.9754077909856,33.79350112753917
E TUMBLEWEED DR,-111.81091490162024,33.68997453309417
E TURNBERRY RD,-111.84892992568108,33.70720921813494
E TURNEY AV,-111.8966519310072,33.49967548722246
E TURQUOISE AV,-111.8976895894631,33.57619178257479
E TURQUOISE DR,-111.96147143441273,33.576801566526676
E TUSAYAN TR,-111.84692232650544,33.70982212519235
E TWILIGHT VIEW DR,-111.75389425029695,33.57264536647787
E TWO GUN CR,-111.7504931174213,33.63252689718321
E UNION HILLS DR,-111.88513373988745,33.6544042376846
E UNKNOWN ST,-111.86678461728066,33.617553091925934
E UPPER WASH PASS RD,-111.90555222763581,33.77804879009152
E VAL VERDE DR,-111.75019688757047,33.596726236364674
E VALERIE DR,-111.92637117225512,33.4456553794219
E VALLE VISTA RD,-111.96571556830737,33.51037333348474
E VALLE VISTA WY,-111.97118116191552,33.52290341733519
E VALLECITO DR,-111.70579479015866,33.614182854506026
E VALLEY TR,-111.9273389569933,33.54436718470702
E VALLEY VIEW CR,-111.92302907540136,33.83793031447594
E VALLEY VIEW RD,-111.91019364809384,33.51863833661226
E VALLEY VIEW TR,-111.91903062771455,33.83769595576306
E VALLEY VISTA DR,-111.88525360264094,33.53348965938671
E VALLEY VISTA LN,-111.9426345271252,33.526402162709005
E VALLEY WY,-111.95127493658823,33.83199082130316
E VALLOROSO DR,-111.70550057870828,33.61943903547279
E VAN BUREN ST,-111.96404141123153,33.45077523244296
E VANTAGE POINT RD,-111.87234592376652,33.81527252843733
E VAQUERO DR,-111.9167213162647,33.56117300341685
E VENADO TR,-111.86162450218634,33.8509561256559
E VENETIAN LN,-111.73454544897997,33.58451095268026
E VENUS DR,-111.88350476332855,33.81548538281616
E VERBENA DR,-111.75163562093194,33.60326328083853
E VERBENA LN,-111.85118510542304,33.63922815427815
E VERDE GROVE VIEW,-111.88181106277048,33.6459126265303
E VERDE LN,-111.93299455018148,33.481101640571644
E VEREDA SOLANA DR,-111.8768994296369,33.70023214350407
E VERMILLION DR,-111.75456655538562,33.57308578221087
E VERMONT AV,-111.93156077050551,33.515138855591445
E VERNON AV,-111.93309410969745,33.473918963372554
E VIA BONITA,-111.90987644139855,33.55894194959559
E VIA BUENA VISTA,-111.96479412335572,33.56319473191116
E VIA CABALLO BLANCO,-111.96451134441163,33.77140684742595
E VIA CAMELLO,-111.90951626118137,33.542004564946005
E VIA CAMPO,-111.90726400746193,33.55590069428212
E VIA CASTA,-111.91363695383276,33.55032188226678
E VIA CORTANA RD,-111.84702153734676,33.8170719324156
E VIA COSTA,-111.90889398633138,33.55482898052443
E VIA DE BELLEZA,-111.90260147621092,33.53963816026155
E VIA DE CERRO,-111.89350369831827,33.54970343288166
E VIA DE COMMERCIO,-111.89373275336277,33.551683945836906
E VIA DE CORTO,-111.91613038788722,33.558841465527095
E VIA DE DORADO,-111.89777067691885,33.54250689313875
E VIA DE ENCANTO,-111.89686758687381,33.54160715429939
E VIA DE JARDIN,-111.89925850532249,33.549970737746754
E VIA DE LA ENTRADA,-111.90883298419205,33.5402060132161
E VIA DE LA ESCUELA,-111.90097248726032,33.5476313883197
E VIA DE LA GENTE,-111.89552394284794,33.53917377500736
E VIA DE LA LUNA,-111.89692510107646,33.546849980948345
E VIA DE LAS FLORES,-111.90110537662157,33.5484111253258
E VIA DE LINDO,-111.91556036567003,33.55798543025265
E VIA DE LOS LIBROS,-111.90003362613008,33.546055244854465
E VIA DE LUNA DR,-111.90490085206831,33.693184904094245
E VIA DE MCCORMICK,-111.8924380963842,33.55035227064582
E VIA DE NEGOCIO,-111.89455918179486,33.55246268746578
E VIA DE RISA,-111.89834158970453,33.543051628908394
E VIA DE SERENO,-111.89852533998592,33.540927896683726
E VIA DE VAQUERO DR,-111.87977560315694,33.648996453029845
E VIA DE VENTURA,-111.89618098280762,33.555113053435726
E VIA DE VIVA,-111.90111512764533,33.54583554897414
E VIA DEL ARBOR,-111.8953405262373,33.546014977755476
E VIA DEL CIELO,-111.96316597478254,33.56547638783966
E VIA DEL DESIERTO,-111.90586339584694,33.54746215469465
E VIA DEL FUTURO,-111.91056423906205,33.54050440808982
E VIA DEL ORO,-111.70637351492745,33.5996375208412
E VIA DEL PALACIO,-111.89502807956086,33.540365705010956
E VIA DEL PARQUE,-111.90053386981576,33.549218597446355
E VIA DEL PLACITO,-111.91554045411851,33.55515682032158
E VIA DEL REPOSO,-111.91516873228126,33.55738532555745
E VIA DEL SERENO,-111.89560501814545,33.54082535429421
E VIA DEL SOL,-111.89589525482309,33.68527150453599
E VIA DEL SOL DR,-111.9058988778917,33.68511970433358
E VIA DEL VALLE,-111.90131142495586,33.546957514401086
E VIA DEL VENCINO,-111.90698405248709,33.54558081121559
E VIA DONA DR,-111.97062967904616,33.7511808942105
E VIA DONA RD,-111.89806380699058,33.74854539295836
E VIA ESTRELLA AV,-111.93613759983238,33.577471986242166
E VIA LINDA,-111.85618274444049,33.57674875705152
E VIA LOS CABALLOS,-111.95862550541422,33.56679548522961
E VIA LOS RANCHOS,-111.95763653636264,33.56251712450191
E VIA MARINA,-111.90940049186668,33.55337380063
E VIA MONTOYA,-111.8916541408878,33.690302623096585
E VIA MONTOYA DR,-111.96127177605423,33.68671534836169
E VIA PASEO DEL NORTE,-111.89740106801443,33.54769603368027
E VIA PASEO DEL SUR,-111.90487483939825,33.539858845257086
E VIA PUCCINI,-111.91734429775248,33.69355400202294
E VIA RIO,-111.91279001678355,33.55318553493254
E VIA ROSSINI,-111.91848536997801,33.693363782352854
E VIA RUIDOSA,-111.89979449528575,33.54938451310145
E VIA SIERRA,-111.90794912323264,33.554645237415436
E VIA SOLERI DR,-111.92948379655742,33.50022995580665
E VIA SONRISA,-111.91043523020869,33.541148157926244
E VIA TAZ NORTE,-111.89298109591113,33.548901336876796
E VIA TAZ SUR,-111.89324244509245,33.548245824634755
E VIA VIVALDI,-111.9180880006956,33.692896341119095
E VICTORY DR,-111.94792743288431,33.820171393326945
E VILLA CASSANDRA DR,-111.92739393800625,33.80331745680981
E VILLA CASSANDRA ST,-111.99988347986557,33.80279170624545
E VILLA CASSANDRA WY,-111.94392388973681,33.802596304487786
E VILLA RITA DR,-111.97106181510377,33.65081222388843
E VILLA THERESA DR,-111.97440219958531,33.65461094244377
E VILLA WY,-111.92399964302646,33.45541484466794
E VILLAS DR,-111.73607380965356,33.58099526790561
E VIOLA LN,-111.93625647537866,33.83153561251129
E VIRGINIA AV,-111.91553225300923,33.47674698754446
E VIRGINIA ST,-111.78237619138115,33.47739566348303
E VISAO DR,-111.91902715742633,33.76775225788599
E VISTA BONITA,-111.89374570803759,33.69693050470646
E VISTA BONITA DR,-111.91242408160849,33.69792586851731
E VISTA DE VALLE,-111.90155056470793,33.69622214820876
E VISTA DEL LAGO,-111.89670892926891,33.696458734572126
E VISTA DEL MONTE,-111.76849783091532,33.63322258858065
E VISTA DR,-111.88151427627912,33.53723668222532
E VISTA RICA ST,-111.9672297340227,33.5557207295373
E VISTA VAL VERDE,-111.98491604273448,33.75616256180719
E VISTAVIEW CT,-111.76004858850052,33.59981808650107
E VOGEL AV,-111.85955935370217,33.574921342944506
E VOLTAIRE AV,-111.9380375333088,33.60939752009565
E VOLTAIRE DR,-111.8791276798036,33.60913765831292
E VOLTERRA CT,-111.84636091132874,33.816084441919664
E WAGON CR,-111.87915596182012,33.80091404613967
E WAGONER RD,-111.97103608304398,33.65325885059618
E WALLACE AV,-111.96799140331419,33.63958489821623
E WALNUT LN,-111.74947970810906,33.631169687516696
E WALTANN LN,-111.95955390015142,33.628037472155
E WAMPUM WY,-111.92369062625882,33.82390504447684
E WASHBOARD CREEK WY,-111.86565499660203,33.67491399843989
E WASHINGTON ST,-111.95732133958735,33.443061378030144
E WEBER DR,-111.92279681922362,33.443810911391246
E WELDON AV,-111.94763471641366,33.49004977999553
E WELSH TR,-111.84658882878544,33.57841398698834
E WEST VIEW DR,-111.87148905140226,33.64353934451991
E WEST WIND DR,-111.82538622621645,33.71028556126149
E WESTBY DR,-111.72070857584409,33.61084578605649
E WESTERN SADDLE WY,-111.88254155607797,33.65254289576585
E WESTERN SKY LN,-111.8664963697713,33.8049371229077
E WESTLAND DR,-111.90859754192265,33.79201146609291
E WESTLAND RD,-111.93703359758887,33.78844642667213
E WESTRIDGE DR,-111.75226610703406,33.5895004187509
E WESTWIND CT,-111.72513864034104,33.60599778456297
E WETHERSFIELD DR,-111.82000030683128,33.597805298879464
E WETHERSFIELD RD,-111.89348063280305,33.59777934725692
E WHISPER DRAW,-111.752598002225,33.56830706845486
E WHISPER ROCK TR,-111.9078583088445,33.77577775830101
E WHISPERING MESQUITE TR,-111.93211200152577,33.796972400883654
E WHISPERING RIDGE WY,-111.83922795430092,33.71013477938511
E WHISPERING WIND DR,-111.8739029436179,33.71028263544676
E WHISPERING WINDS RD,-111.91881377805005,33.52674968573603
E WHISTLING WIND WY,-111.87885167106579,33.68030659215013
E WHITE DR,-111.98067576676588,33.55818486359088
E WHITE FEATHER LN,-111.84861858055328,33.74253086746197
E WHITE PINE DR,-111.9625005657068,33.77618902761108
E WHITE TAIL WY,-111.91550722196618,33.673337491972795
E WHITE WING CT,-111.7749502319232,33.63517957180821
E WHITE WING ST,-111.88024058111051,33.4613289182394
E WHITEHORN CR,-111.90292279775105,33.77232462331592
E WHITETHORN CR,-111.91960039214113,33.79753330276831
E WHITETHORN DR,-111.82998556923295,33.738585588689915
E WHITETHORN PL,-111.9530221336069,33.803438375214036
E WHITEWING DR,-111.87520470463491,33.80565762802474
E WHITTON AV,-111.9262990149617,33.48908463596072
E WIDGEON CT,-111.7103220476356,33.599264084143094
E WILDCAT CT,-111.74714903856672,33.61993809125007
E WILDCAT DR,-111.9358809090605,33.76651807976721
E WILDCAT HILL RD,-111.84683189314893,33.82338135605939
E WILDCAT TR,-111.85522349211055,33.8186594156058
E WILLETTA ST,-111.93014953341446,33.46355539986571
E WILLIAMS CR,-111.90165431057265,33.69054492154838
E WILLIAMS DR,-111.9248010288984,33.69125749498189
E WILLOW SPRINGS LN,-111.93959896118338,33.861596835097515
E WILLOWRAIN CT,-111.92082345925057,33.56349812058205
E WILSHIRE DR,-111.9313157991446,33.47610824357581
E WINCHCOMB DR,-111.91746320377652,33.61649840297094
E WINDCHIME DR,-111.71354215864251,33.588297341643255
E WINDGATE PASS DR,-111.85591038116944,33.67083262054556
E WINDGATE RANCH RD,-111.8666096684476,33.64558923221983
E WINDROSE DR,-111.89812748176101,33.60226635618625
E WINDRUNNER DR,-111.87218583419717,33.66329346504201
E WINDSOR AV,-111.94490602290202,33.478198102482914
E WINDSTONE TR,-111.9542520914032,33.75929434946919
E WINDWOOD LN,-111.90942649781854,33.67956209932069
E WINDYHILL RD,-111.75647750588918,33.639629175959925
E WING SHADOW RD,-111.92048929693,33.6783027639708
E WINGSHADOW DR,-111.91948167220363,33.677443758955135
E WINGSHADOW RD,-111.90386846060852,33.678587879189344
E WINGSPAN WY,-111.87341367752235,33.67816785424706
E WINGTIP WY,-111.91413749323364,33.67451141881691
E WINTER SUN DR,-111.85949794716866,33.825278292884754
E WOLFBERRY CR,-111.87915749034285,33.724508291378456
E WONDERVIEW DR,-111.95956355738578,33.508250701058756
E WONDERVIEW RD,-111.96446510447883,33.508546576695394
E WOOD DR,-111.888458018123,33.60545396983895
E WOODLEY WY,-111.89270650792278,33.81019818142384
E WOODRIDGE DR,-111.95609382389165,33.64108224824096
E WOODSAGE LN,-111.92165036796575,33.5627407968686
E WOODSHIRE COVE,-111.91855461129146,33.561382424917184
E WOODSTOCK RD,-111.96275499485319,33.782943049540734
E WRANGLER CT,-111.74729444534057,33.62954715243896
E YAHOO TR,-111.9714420298959,33.79846711750987
E YALE ST,-111.9690598367866,33.47562754248941
E YAMU KIVA CR,-111.70220686088521,33.62131787802652
E YAQUI CT,-111.71852858667737,33.59082367584886
E YAUA PAI DR,-111.8800205466894,33.461688242251256
E YEARLING DR,-111.85115533581427,33.71955360957693
E YEARLING RD,-111.88112375437595,33.720286207184564
E YELLOWSTONE PL,-111.74367967875475,33.6359546088979
E YOLANTHA ST,-111.96224490635142,33.793808574014626
E YUCCA DR,-111.74200434555105,33.617987260226016
E YUCCA LN,-111.82920053821027,33.87604012956909
E YUCCA RD,-111.95302076735098,33.681998497473764
E YUCCA ST,-111.87279753099301,33.588774390958164
E ZAHARIS DR,-111.70652665081616,33.58809287369732
E ZAPATA DR,-111.75609183505574,33.62186235293243
E ZENITH LN,-111.97098137256647,33.79581368688585
E ZORRA WY,-111.7707061201782,33.63517630468461
INNER CIRCLE DR,-111.89275411408218,33.54435793577401
L101 56TH EB OFF,-111.96214897566705,33.668397970047245
L101 56TH EB ON,-111.9568626800643,33.66603977688434
L101 56TH WB OFF,-111.95692530275439,33.66677979878574
L101 56TH WB ON,-111.9622041026126,33.66930875408428
L101 CACTUS NB OFF,-111.89116883084726,33.59410427519153
L101 CACTUS NB ON,-111.89113620350973,33.598847916271474
L101 CACTUS SB OFF,-111.89190333038387,33.598723807695315
L101 CACTUS SB ON,-111.89191795387038,33.59406430852407
L101 CHAPARRAL NB OFF,-111.88752867033821,33.506328789553386
L101 CHAPARRAL NB ON,-111.88755005243418,33.512196242529775
L101 CHAPARRAL SB OFF,-111.88826126198776,33.51223343451547
L101 CHAPARRAL SB ON,-111.88824369417405,33.50676807647382
L101 EB,-111.94038247982455,33.662832077055114
L101 FRANK LLOYD WRIGHT NB OFF,-111.89070857153479,33.62052775827501
L101 FRANK LLOYD WRIGHT NB ON,-111.89001558276416,33.63405980107116
L101 FRANK LLOYD WRIGHT SB OFF,-111.89071028628315,33.63501001837112
L101 FRANK LLOYD WRIGHT SB ON,-111.8914481709432,33.620640298709816
L101 FRONTAGE RD NB,-111.890299670376,33.632955800271965
L101 FRONTAGE RD SB,-111.89175583428239,33.6302589983877
L101 FRONTAGE RD WB,-111.91628808176574,33.65675434798146
L101 HAYDEN EB OFF,-111.91131788716365,33.65489889212813
L101 HAYDEN EB ON,-111.90490072604467,33.65356600690294
L101 HAYDEN WB OFF,-111.9045296827696,33.65421504394363
L101 HAYDEN WB ON,-111.90977163028765,33.65538147655053
L101 INDIAN BEND NB OFF,-111.88234167496458,33.53608795750658
L101 INDIAN BEND NB ON,-111.88059581037905,33.5404898567212
L101 INDIAN BEND SB OFF,-111.88137256231285,33.540555758380414
L101 INDIAN BEND SB ON,-111.88330358854687,33.53559322227194
L101 INDIAN SCHOOL NB OFF,-111.88753767249213,33.49222463179124
L101 INDIAN SCHOOL NB ON,-111.88758051774055,33.49796065512182
L101 INDIAN SCHOOL SB OFF,-111.88826683841064,33.497300714352164
L101 INDIAN SCHOOL SB ON,-111.8882423934053,33.492333053843296
L101 MCDONALD NB OFF,-111.88728301908378,33.52167395230829
L101 MCDONALD NB ON,-111.88614484679785,33.526511618174396
L101 MCDONALD SB OFF,-111.88700891860853,33.52622789993487
L101 MCDONALD SB ON,-111.88804134156659,33.521712338095966
L101 MCDOWELL NB OFF,-111.888453272459,33.46335404282475
L101 MCDOWELL NB ON,-111.88785718731752,33.46882075790207
L101 MCDOWELL SB OFF,-111.88855612335657,33.468127348896246
L101 MCDOWELL SB ON,-111.88921625217938,33.46285714731267
L101 MCKELLIPS NB OFF,-111.89027156119903,33.44909724655779
L101 MCKELLIPS NB ON,-111.88973798425657,33.453890656493705
L101 MCKELLIPS SB OFF,-111.89050457137137,33.45346461062388
L101 MCKELLIPS SB ON,-111.89108536740228,33.44936562570882
L101 NB,-111.88824197275898,33.53564648924194
L101 NB TO L202 EB RAMP,-111.88639495223856,33.43282884760426
L101 NB TO L202 WB RAMP,-111.89149466540462,33.43054122436651
L101 PIMA NB OFF,-111.88628459467729,33.563397709984166
L101 PIMA NB ON,-111.89008644260628,33.56659169083347
L101 PIMA SB OFF,-111.89069569279819,33.56631706199958
L101 PIMA SB ON,-111.88627219109615,33.56273972975659
L101 PRINCESS NB OFF,-111.89071000152043,33.64302188998795
L101 PRINCESS NB ON,-111.89432328391814,33.64884792415277
L101 PRINCESS SB OFF,-111.89559765167388,33.648917103645736
L101 PRINCESS SB ON,-111.89174502707846,33.64349548331544
L101 RAINTREE NB OFF,-111.8909822060063,33.61504668069628
L101 RAINTREE NB ON,-111.89008578543648,33.627205230609455
L101 RAINTREE SB OFF,-111.8908805635798,33.6268948939917
L101 RAINTREE SB ON,-111.89179777592078,33.614751238083926
L101 SB,-111.88864278148229,33.53269637168031
L101 SB TO L202 EB RAMP,-111.89029982822046,33.43532588478521
L101 SB TO L202 WB RAMP,-111.89401454127176,33.437981926237335
L101 SCOTTSDALE EB OFF,-111.92865291952413,33.65852385046488
L101 SCOTTSDALE EB ON,-111.92204728165264,33.65716215248937
L101 SCOTTSDALE WB OFF,-111.92308682023335,33.658122793399585
L101 SCOTTSDALE WB ON,-111.92863623722907,33.6591924175027
L101 SHEA NB OFF,-111.89016712040375,33.57950972718032
L101 SHEA NB ON,-111.89114986290768,33.58449357187129
L101 SHEA SB OFF,-111.89180976001997,33.58555841247949
L101 SHEA SB ON,-111.89086309501288,33.57978681202197
L101 TATUM WB OFF,-111.97457867988552,33.67328814974695
L101 TATUM WB ON,-111.97485047693998,33.67254121462362
L101 THOMAS NB OFF,-111.88948308021834,33.47799002660089
L101 THOMAS NB ON,-111.88896830925388,33.48282647261454
L101 THOMAS SB OFF,-111.88969512403008,33.48285513962278
L101 THOMAS SB ON,-111.89003826717774,33.47746471437678
L101 VIA DE VENTURA NB OFF,-111.87883133240348,33.55085428998289
L101 VIA DE VENTURA NB ON,-111.87912522443042,33.5561892976762
L101 VIA DE VENTURA SB OFF,-111.87975563015011,33.55574412712062
L101 VIA DE VENTURA SB ON,-111.87957055093287,33.55104539615153
L101 WB,-111.9401418620397,33.663036425840154
L202 52ND EB OFF,-111.97326588971349,33.45531659466322
L202 52ND WB ON,-111.97315440556969,33.45589340952329
L202 ALMA SCHOOL EB OFF,-111.85872950611193,33.444470477460634
L202 ALMA SCHOOL EB ON,-111.85452963936025,33.44601861385899
L202 ALMA SCHOOL WB OFF,-111.85474756716677,33.446731552057024
L202 ALMA SCHOOL WB ON,-111.85858018183579,33.44524863511664
L202 CENTER EB ON,-111.94718295698233,33.435550739543935
L202 CENTER WB OFF,-111.94771476873608,33.436461515998204
L202 CENTER WB ON,-111.95221145242073,33.43675160828767
L202 COUNTRY CLUB EB OFF,-111.84242182815974,33.45389865495053
L202 COUNTRY CLUB EB ON,-111.83694760563928,33.45630377251164
L202 COUNTRY CLUB WB OFF,-111.83643184318558,33.4572966956467
L202 COUNTRY CLUB WB ON,-111.84258700992855,33.45453673755023
L202 DOBSON EB OFF,-111.87215367649905,33.436496774255076
L202 DOBSON EB ON,-111.86777895312896,33.438314355874866
L202 DOBSON WB OFF,-111.86768832480254,33.43947233071811
L202 DOBSON WB ON,-111.8725083871047,33.43713475508685
L202 EB,-111.89120428801827,33.44416216417314
L202 EB TO L101 NB RAMP,-111.89113675500435,33.43457245487614
L202 EB TO L101 SB RAMP,-111.89390611336451,33.43212542635473
L202 FRONTAGE RD EB,-111.95617380114214,33.43632725727601
L202 GILBERT EB OFF,-111.7915657198486,33.46504638765934
L202 GILBERT WB ON,-111.79247594360984,33.46573397650733
L202 HAYDEN EB OFF,-111.91322149738117,33.435972976904274
L202 HAYDEN WB ON,-111.91289400148086,33.436403730291836
L202 MCKELLIPS EB OFF,-111.84916483848873,33.45025231103431
L202 MCKELLIPS WB ON,-111.84975344599799,33.45057422948488
L202 PRIEST EB OFF,-111.96476237022524,33.43830561594031
L202 PRIEST EB ON,-111.95454754980423,33.436159224536325
L202 PRIEST WB OFF,-111.95092174902602,33.43668743636486
L202 PRIEST WB ON,-111.96448898084348,33.439598347199215
L202 SCOTTSDALE EB OFF,-111.92947165264984,33.43556677246667
L202 SCOTTSDALE EB ON,-111.92319265713665,33.4357523252771
L202 SCOTTSDALE WB OFF,-111.92314150557563,33.43637781609465
L202 SCOTTSDALE WB ON,-111.9299554980619,33.43612166555757
L202 VAN BUREN EB ON,-111.96954124615631,33.44925668343142
L202 VAN BUREN WB OFF,-111.9683677987646,33.448539212294925
L202 WB,-111.88778500752508,33.444792281345705
L202 WB TO L101 NB RAMP,-111.88823378687097,33.43779750728814
L202 WB TO L101 SB RAMP,-111.89144770870355,33.4342009037612
N 100TH PL,-111.86534947760101,33.631905107056035
N 100TH ST,-111.86628713032484,33.619311771300815
N 100TH WY,-111.86509918889078,33.70002460687343
N 101ST PL,-111.86223177858628,33.66641720040501
N 101ST ST,-111.8635777981504,33.65244256718018
N 101ST WY,-111.86202664110131,33.69756607234082
N 102ND PL,-111.8605707871329,33.7140332976985
N 102ND ST,-111.8604951269574,33.6853160702053
N 102ND WY,-111.85936506658189,33.76243175986855
N 103RD PL,-111.85799898945457,33.632806290745236
N 103RD ST,-111.85892122074769,33.667948124915256
N 103RD WY,-111.8578468898261,33.70402620265073
N 104TH PL,-111.85570175992859,33.675093905054815
N 104TH ST,-111.85624657985238,33.65648342233417
N 104TH WY,-111.85450351937338,33.695386349314404
N 105TH PL,-111.8534727786504,33.6666848239338
N 105TH ST,-111.8535934336948,33.69745051576948
N 105TH WY,-111.85265230776594,33.67887004332908
N 106TH CT,-111.85027868193895,33.57411288575605
N 106TH PL,-111.85079432331057,33.63950290250584
N 106TH ST,-111.85185779408665,33.638399320515425
N 106TH WY,-111.85049862876332,33.63942271573359
N 107TH PL,-111.8485059052652,33.763488377192935
N 107TH ST,-111.84886919311268,33.63765726721524
N 107TH WY,-111.84813997550047,33.73027516504856
N 108TH PL,-111.84704696745273,33.69541924493446
N 108TH ST,-111.84727453373384,33.652094652288476
N 108TH WY,-111.84676356704557,33.69397395860662
N 109TH PL,-111.84456256840951,33.73470354229327
N 109TH ST,-111.8454219715297,33.64301328513557
N 109TH WY,-111.84426230500515,33.66379135545984
N 110TH PL,-111.8433768581566,33.703816498336465
N 110TH ST,-111.84338222335832,33.64003389014108
N 110TH WY,-111.84176250498533,33.67198633467453
N 111TH PL,-111.840262076381,33.68847875579699
N 111TH ST,-111.8415669215271,33.689211099847576
N 111TH WY,-111.84019274472361,33.68224252289122
N 112TH PL,-111.83797136556042,33.74600944773792
N 112TH ST,-111.8391807355707,33.6818448731372
N 112TH WY,-111.83721977166104,33.71474705734394
N 113TH PL,-111.83659741958438,33.70808997162049
N 113TH ST,-111.83723599485992,33.64935610304054
